m,score_pattern,success_mask,p,auc,score_utility_corr,classification,high_n_gain,max_curve,min_curve,f1,f2,f4,f8,f16,f32,f64
8,strict,71,0.5,0.1875,-0.5455447255899809,harms,-0.49980569103405265,0.5,0.0001943089659473294,0.5,0.34375,0.28955078125,0.2438870668411255,0.10804464419630477,0.01383938461198589,0.0001943089659473294
8,strict,72,0.25,0.6666666666666666,0.25197631533948484,nonmonotonic,-0.24980569103405267,0.3125,0.00019430896594732944,0.25,0.3125,0.3125,0.2470111846923828,0.10805959712001822,0.013839384844769759,0.00019430896594732944
8,strict,73,0.375,0.4,-0.16903085094570333,harms,-0.37480569103405265,0.375,0.00019430896594732944,0.375,0.328125,0.312744140625,0.2470112442970276,0.10805959712002178,0.013839384844769759,0.00019430896594732944
8,strict,74,0.375,0.4666666666666667,-0.05634361698190111,harms,-0.37480569103405265,0.375,0.00019430896594732944,0.375,0.359375,0.316162109375,0.24702638387680054,0.10805959735284532,0.013839384844769759,0.00019430896594732944
8,strict,75,0.5,0.25,-0.4364357804719848,harms,-0.49980569103405265,0.5,0.00019430896594732944,0.5,0.375,0.31640625,0.2470264434814453,0.10805959735284887,0.013839384844769759,0.00019430896594732944
8,strict,76,0.375,0.5333333333333333,0.05634361698190111,nonmonotonic,-0.37480569103405265,0.390625,0.00019430896594732944,0.375,0.390625,0.328369140625,0.24738699197769165,0.1080597498198621,0.013839384844793147,0.00019430896594732944
8,strict,77,0.5,0.3125,-0.3273268353539886,harms,-0.49980569103405265,0.5,0.00019430896594732944,0.5,0.40625,0.32861328125,0.24738705158233643,0.10805974981986566,0.013839384844793147,0.00019430896594732944
8,strict,78,0.5,0.375,-0.2182178902359924,harms,-0.49980569103405265,0.5,0.00019430896594732944,0.5,0.4375,0.33203125,0.24740219116210938,0.1080597500526892,0.013839384844793147,0.00019430896594732944
8,strict,79,0.625,0.13333333333333333,-0.6197797868009122,harms,-0.6248056910340527,0.625,0.00019430896594732944,0.625,0.453125,0.332275390625,0.24740225076675415,0.10805975005269275,0.013839384844793147,0.00019430896594732944
8,strict,80,0.25,0.75,0.37796447300922725,nonmonotonic,-0.2498056910339663,0.35986328125,0.00019430896603369103,0.25,0.34375,0.35986328125,0.2628728151321411,0.1085713335608105,0.013839678252719565,0.00019430896603369103
8,strict,81,0.375,0.4666666666666667,-0.05634361698190111,nonmonotonic,-0.3748056910339663,0.375,0.00019430896603369103,0.375,0.359375,0.360107421875,0.2628728747367859,0.10857133356081405,0.013839678252719565,0.00019430896603369103
8,strict,82,0.375,0.5333333333333333,0.05634361698190111,nonmonotonic,-0.3748056910339663,0.390625,0.00019430896603369103,0.375,0.390625,0.363525390625,0.26288801431655884,0.10857133379363759,0.013839678252719565,0.00019430896603369103
8,strict,83,0.5,0.3125,-0.3273268353539886,harms,-0.4998056910339663,0.5,0.00019430896603369103,0.5,0.40625,0.36376953125,0.2628880739212036,0.10857133379364114,0.013839678252719565,0.00019430896603369103
8,strict,84,0.375,0.6,0.16903085094570333,nonmonotonic,-0.3748056910339663,0.421875,0.00019430896603369103,0.375,0.421875,0.375732421875,0.26324862241744995,0.10857148626065438,0.013839678252742953,0.00019430896603369103
8,strict,85,0.5,0.375,-0.2182178902359924,harms,-0.4998056910339663,0.5,0.00019430896603369103,0.5,0.4375,0.3759765625,0.2632486820220947,0.10857148626065793,0.013839678252742953,0.00019430896603369103
8,strict,86,0.5,0.4375,-0.1091089451179962,harms,-0.4998056910339663,0.5,0.00019430896603369103,0.5,0.46875,0.37939453125,0.2632638216018677,0.10857148649348147,0.013839678252742953,0.00019430896603369103
8,strict,87,0.625,0.2,-0.50709255283711,harms,-0.6248056910339663,0.625,0.00019430896603369103,0.625,0.484375,0.379638671875,0.26326388120651245,0.10857148649348503,0.013839678252742953,0.00019430896603369103
8,strict,88,0.375,0.6666666666666666,0.2817180849095055,nonmonotonic,-0.3748056910339663,0.453125,0.00019430896603369108,0.375,0.453125,0.402587890625,0.2663879990577698,0.10858643941719848,0.01383967848552682,0.00019430896603369108
8,strict,89,0.5,0.4375,-0.1091089451179962,harms,-0.4998056910339663,0.5,0.00019430896603369108,0.5,0.46875,0.40283203125,0.26638805866241455,0.10858643941720203,0.01383967848552682,0.00019430896603369108
8,strict,90,0.5,0.5,0.0,harms,-0.4998056910339663,0.5,0.00019430896603369108,0.5,0.5,0.40625,0.2664031982421875,0.10858643965002557,0.01383967848552682,0.00019430896603369108
8,strict,91,0.625,0.26666666666666666,-0.3944053188733078,harms,-0.6248056910339663,0.625,0.00019430896603369108,0.625,0.515625,0.406494140625,0.2664032578468323,0.10858643965002912,0.01383967848552682,0.00019430896603369108
8,strict,92,0.5,0.5625,0.1091089451179962,nonmonotonic,-0.4998056910339663,0.53125,0.00019430896603369108,0.5,0.53125,0.41845703125,0.2667638063430786,0.10858659211704236,0.013839678485550209,0.00019430896603369108
8,strict,93,0.625,0.3333333333333333,-0.2817180849095055,harms,-0.6248056910339663,0.625,0.00019430896603369108,0.625,0.546875,0.418701171875,0.2667638659477234,0.10858659211704591,0.013839678485550209,0.00019430896603369108
8,strict,94,0.625,0.4,-0.16903085094570333,harms,-0.6248056910339663,0.625,0.00019430896603369108,0.625,0.578125,0.422119140625,0.26677900552749634,0.10858659234986945,0.013839678485550209,0.00019430896603369108
8,strict,95,0.75,0.08333333333333333,-0.629940788348712,harms,-0.7498056910339663,0.75,0.00019430896603369108,0.75,0.59375,0.42236328125,0.2667790651321411,0.108586592349873,0.013839678485550209,0.00019430896603369108
8,strict,96,0.25,0.8333333333333334,0.5039526306789697,nonmonotonic,-0.2498056809434492,0.43359375,0.00019431905655080086,0.25,0.375,0.43359375,0.3203258514404297,0.11752498593500604,0.01393954316409543,0.00019431905655080086
8,strict,97,0.375,0.5333333333333333,0.05634361698190111,nonmonotonic,-0.3748056809434492,0.433837890625,0.00019431905655080086,0.375,0.390625,0.433837890625,0.32032591104507446,0.1175249859350096,0.01393954316409543,0.00019431905655080086
8,strict,98,0.375,0.6,0.16903085094570333,nonmonotonic,-0.3748056809434492,0.437255859375,0.00019431905655080086,0.375,0.421875,0.437255859375,0.3203410506248474,0.11752498616783313,0.01393954316409543,0.00019431905655080086
8,strict,99,0.5,0.375,-0.2182178902359924,harms,-0.4998056809434492,0.5,0.00019431905655080086,0.5,0.4375,0.4375,0.3203411102294922,0.11752498616783669,0.01393954316409543,0.00019431905655080086
8,strict,100,0.375,0.6666666666666666,0.2817180849095055,nonmonotonic,-0.3748056809434492,0.453125,0.00019431905655080086,0.375,0.453125,0.449462890625,0.3207016587257385,0.11752513863484992,0.01393954316411882,0.00019431905655080086
8,strict,101,0.5,0.4375,-0.1091089451179962,harms,-0.4998056809434492,0.5,0.00019431905655080086,0.5,0.46875,0.44970703125,0.3207017183303833,0.11752513863485348,0.01393954316411882,0.00019431905655080086
8,strict,102,0.5,0.5,0.0,harms,-0.4998056809434492,0.5,0.00019431905655080086,0.5,0.5,0.453125,0.32071685791015625,0.11752513886767701,0.01393954316411882,0.00019431905655080086
8,strict,103,0.625,0.26666666666666666,-0.3944053188733078,harms,-0.6248056809434492,0.625,0.00019431905655080086,0.625,0.515625,0.453369140625,0.320716917514801,0.11752513886768057,0.01393954316411882,0.00019431905655080086
8,strict,104,0.375,0.7333333333333333,0.3944053188733078,nonmonotonic,-0.3748056809434492,0.484375,0.00019431905655080091,0.375,0.484375,0.476318359375,0.32384103536605835,0.11754009179139402,0.013939543396902686,0.00019431905655080091
8,strict,105,0.5,0.5,0.0,harms,-0.4998056809434492,0.5,0.00019431905655080091,0.5,0.5,0.4765625,0.3238410949707031,0.11754009179139757,0.013939543396902686,0.00019431905655080091
8,strict,106,0.5,0.5625,0.1091089451179962,nonmonotonic,-0.4998056809434492,0.53125,0.00019431905655080091,0.5,0.53125,0.47998046875,0.3238562345504761,0.11754009202422111,0.013939543396902686,0.00019431905655080091
8,strict,107,0.625,0.3333333333333333,-0.2817180849095055,harms,-0.6248056809434492,0.625,0.00019431905655080091,0.625,0.546875,0.480224609375,0.32385629415512085,0.11754009202422466,0.013939543396902686,0.00019431905655080091
8,strict,108,0.5,0.625,0.2182178902359924,nonmonotonic,-0.4998056809434492,0.5625,0.00019431905655080091,0.5,0.5625,0.4921875,0.3242168426513672,0.1175402444912379,0.013939543396926074,0.00019431905655080091
8,strict,109,0.625,0.4,-0.16903085094570333,harms,-0.6248056809434492,0.625,0.00019431905655080091,0.625,0.578125,0.492431640625,0.32421690225601196,0.11754024449124145,0.013939543396926074,0.00019431905655080091
8,strict,110,0.625,0.4666666666666667,-0.05634361698190111,harms,-0.6248056809434492,0.625,0.00019431905655080091,0.625,0.609375,0.495849609375,0.3242320418357849,0.11754024472406499,0.013939543396926074,0.00019431905655080091
8,strict,111,0.75,0.16666666666666666,-0.5039526306789697,harms,-0.7498056809434492,0.75,0.00019431905655080091,0.75,0.625,0.49609375,0.3242321014404297,0.11754024472406854,0.013939543396926074,0.00019431905655080091
8,strict,112,0.375,0.8,0.50709255283711,nonmonotonic,-0.37480568094336286,0.523681640625,0.0001943190566371625,0.375,0.515625,0.523681640625,0.33970266580581665,0.1180518282321863,0.013939836804852493,0.0001943190566371625
8,strict,113,0.5,0.5625,0.1091089451179962,nonmonotonic,-0.49980568094336286,0.53125,0.0001943190566371625,0.5,0.53125,0.52392578125,0.3397027254104614,0.11805182823218985,0.013939836804852493,0.0001943190566371625
8,strict,114,0.5,0.625,0.2182178902359924,nonmonotonic,-0.49980568094336286,0.5625,0.0001943190566371625,0.5,0.5625,0.52734375,0.3397178649902344,0.11805182846501339,0.013939836804852493,0.0001943190566371625
8,strict,115,0.625,0.4,-0.16903085094570333,harms,-0.6248056809433629,0.625,0.0001943190566371625,0.625,0.578125,0.527587890625,0.33971792459487915,0.11805182846501694,0.013939836804852493,0.0001943190566371625
8,strict,116,0.5,0.6875,0.3273268353539886,nonmonotonic,-0.49980568094336286,0.59375,0.0001943190566371625,0.5,0.59375,0.53955078125,0.3400784730911255,0.11805198093203018,0.013939836804875882,0.0001943190566371625
8,strict,117,0.625,0.4666666666666667,-0.05634361698190111,harms,-0.6248056809433629,0.625,0.0001943190566371625,0.625,0.609375,0.539794921875,0.34007853269577026,0.11805198093203373,0.013939836804875882,0.0001943190566371625
8,strict,118,0.625,0.5333333333333333,0.05634361698190111,nonmonotonic,-0.6248056809433629,0.640625,0.0001943190566371625,0.625,0.640625,0.543212890625,0.3400936722755432,0.11805198116485727,0.013939836804875882,0.0001943190566371625
8,strict,119,0.75,0.25,-0.37796447300922725,harms,-0.7498056809433629,0.75,0.0001943190566371625,0.75,0.65625,0.54345703125,0.340093731880188,0.11805198116486082,0.013939836804875882,0.0001943190566371625
8,strict,120,0.5,0.75,0.4364357804719848,nonmonotonic,-0.49980568094336286,0.625,0.00019431905663716255,0.5,0.625,0.56640625,0.3432178497314453,0.11806693408857427,0.013939837037659749,0.00019431905663716255
8,strict,121,0.625,0.5333333333333333,0.05634361698190111,nonmonotonic,-0.6248056809433629,0.640625,0.00019431905663716255,0.625,0.640625,0.566650390625,0.3432179093360901,0.11806693408857782,0.013939837037659749,0.00019431905663716255
8,strict,122,0.625,0.6,0.16903085094570333,nonmonotonic,-0.6248056809433629,0.671875,0.00019431905663716255,0.625,0.671875,0.570068359375,0.34323304891586304,0.11806693432140136,0.013939837037659749,0.00019431905663716255
8,strict,123,0.75,0.3333333333333333,-0.25197631533948484,harms,-0.7498056809433629,0.75,0.00019431905663716255,0.75,0.6875,0.5703125,0.3432331085205078,0.11806693432140491,0.013939837037659749,0.00019431905663716255
8,strict,124,0.625,0.6666666666666666,0.2817180849095055,nonmonotonic,-0.6248056809433629,0.703125,0.00019431905663716255,0.625,0.703125,0.582275390625,0.34359365701675415,0.11806708678841815,0.013939837037683136,0.00019431905663716255
8,strict,125,0.75,0.4166666666666667,-0.12598815766974242,harms,-0.7498056809433629,0.75,0.00019431905663716255,0.75,0.71875,0.58251953125,0.3435937166213989,0.1180670867884217,0.013939837037683136,0.00019431905663716255
8,strict,126,0.75,0.5,0.0,harms,-0.7498056809433629,0.75,0.00019431905663716255,0.75,0.75,0.5859375,0.3436088562011719,0.11806708702124524,0.013939837037683136,0.00019431905663716255
8,strict,127,0.875,0.0,-0.5773502691896258,harms,-0.8748056809433629,0.875,0.00019431905663716255,0.875,0.765625,0.586181640625,0.34360891580581665,0.1180670870212488,0.013939837037683136,0.00019431905663716255
8,strict,128,0.125,1.0,0.5773502691896258,helps,0.8748056809433629,0.9998056809433629,0.125,0.125,0.234375,0.413818359375,0.6563910841941833,0.8819329129787512,0.9860601629623169,0.9998056809433629
8,strict,129,0.25,0.5,0.0,helps,0.7498056809433629,0.9998056809433629,0.25,0.25,0.25,0.4140625,0.6563911437988281,0.8819329129787548,0.9860601629623169,0.9998056809433629
8,strict,130,0.25,0.5833333333333334,0.12598815766974242,helps,0.7498056809433629,0.9998056809433629,0.25,0.25,0.28125,0.41748046875,0.6564062833786011,0.8819329132115783,0.9860601629623169,0.9998056809433629
8,strict,131,0.375,0.3333333333333333,-0.2817180849095055,nonmonotonic,0.6248056809433629,0.9998056809433629,0.296875,0.375,0.296875,0.417724609375,0.6564063429832458,0.8819329132115818,0.9860601629623169,0.9998056809433629
8,strict,132,0.25,0.6666666666666666,0.25197631533948484,helps,0.7498056809433629,0.9998056809433629,0.25,0.25,0.3125,0.4296875,0.6567668914794922,0.8819330656785951,0.9860601629623403,0.9998056809433629
8,strict,133,0.375,0.4,-0.16903085094570333,nonmonotonic,0.6248056809433629,0.9998056809433629,0.328125,0.375,0.328125,0.429931640625,0.656766951084137,0.8819330656785986,0.9860601629623403,0.9998056809433629
8,strict,134,0.375,0.4666666666666667,-0.05634361698190111,nonmonotonic,0.6248056809433629,0.9998056809433629,0.359375,0.375,0.359375,0.433349609375,0.6567820906639099,0.8819330659114222,0.9860601629623403,0.9998056809433629
8,strict,135,0.5,0.25,-0.4364357804719848,nonmonotonic,0.49980568094336286,0.9998056809433629,0.375,0.5,0.375,0.43359375,0.6567821502685547,0.8819330659114257,0.9860601629623403,0.9998056809433629
8,strict,136,0.25,0.75,0.37796447300922725,helps,0.7498056809433629,0.9998056809433629,0.25,0.25,0.34375,0.45654296875,0.659906268119812,0.8819480188351392,0.9860601631951241,0.9998056809433629
8,strict,137,0.375,0.4666666666666667,-0.05634361698190111,nonmonotonic,0.6248056809433629,0.9998056809433629,0.359375,0.375,0.359375,0.456787109375,0.6599063277244568,0.8819480188351427,0.9860601631951241,0.9998056809433629
8,strict,138,0.375,0.5333333333333333,0.05634361698190111,helps,0.6248056809433629,0.9998056809433629,0.375,0.375,0.390625,0.460205078125,0.6599214673042297,0.8819480190679663,0.9860601631951241,0.9998056809433629
8,strict,139,0.5,0.3125,-0.3273268353539886,nonmonotonic,0.49980568094336286,0.9998056809433629,0.40625,0.5,0.40625,0.46044921875,0.6599215269088745,0.8819480190679698,0.9860601631951241,0.9998056809433629
8,strict,140,0.375,0.6,0.16903085094570333,helps,0.6248056809433629,0.9998056809433629,0.375,0.375,0.421875,0.472412109375,0.6602820754051208,0.8819481715349831,0.9860601631951476,0.9998056809433629
8,strict,141,0.5,0.375,-0.2182178902359924,nonmonotonic,0.49980568094336286,0.9998056809433629,0.4375,0.5,0.4375,0.47265625,0.6602821350097656,0.8819481715349866,0.9860601631951476,0.9998056809433629
8,strict,142,0.5,0.4375,-0.1091089451179962,nonmonotonic,0.49980568094336286,0.9998056809433629,0.46875,0.5,0.46875,0.47607421875,0.6602972745895386,0.8819481717678102,0.9860601631951476,0.9998056809433629
8,strict,143,0.625,0.2,-0.50709255283711,nonmonotonic,0.37480568094336286,0.9998056809433629,0.476318359375,0.625,0.484375,0.476318359375,0.6602973341941833,0.8819481717678137,0.9860601631951476,0.9998056809433629
8,strict,144,0.25,0.8333333333333334,0.5039526306789697,helps,0.7498056809434492,0.9998056809434492,0.25,0.25,0.375,0.50390625,0.6757678985595703,0.8824597552759315,0.986060456603074,0.9998056809434492
8,strict,145,0.375,0.5333333333333333,0.05634361698190111,helps,0.6248056809434492,0.9998056809434492,0.375,0.375,0.390625,0.504150390625,0.6757679581642151,0.882459755275935,0.986060456603074,0.9998056809434492
8,strict,146,0.375,0.6,0.16903085094570333,helps,0.6248056809434492,0.9998056809434492,0.375,0.375,0.421875,0.507568359375,0.675783097743988,0.8824597555087585,0.986060456603074,0.9998056809434492
8,strict,147,0.5,0.375,-0.2182178902359924,nonmonotonic,0.49980568094344924,0.9998056809434492,0.4375,0.5,0.4375,0.5078125,0.6757831573486328,0.8824597555087621,0.986060456603074,0.9998056809434492
8,strict,148,0.375,0.6666666666666666,0.2817180849095055,helps,0.6248056809434492,0.9998056809434492,0.375,0.375,0.453125,0.519775390625,0.6761437058448792,0.8824599079757753,0.9860604566030974,0.9998056809434492
8,strict,149,0.5,0.4375,-0.1091089451179962,nonmonotonic,0.49980568094344924,0.9998056809434492,0.46875,0.5,0.46875,0.52001953125,0.6761437654495239,0.8824599079757789,0.9860604566030974,0.9998056809434492
8,strict,150,0.5,0.5,0.0,helps,0.49980568094344924,0.9998056809434492,0.5,0.5,0.5,0.5234375,0.6761589050292969,0.8824599082086024,0.9860604566030974,0.9998056809434492
8,strict,151,0.625,0.26666666666666666,-0.3944053188733078,nonmonotonic,0.37480568094344924,0.9998056809434492,0.515625,0.625,0.515625,0.523681640625,0.6761589646339417,0.882459908208606,0.9860604566030974,0.9998056809434492
8,strict,152,0.375,0.7333333333333333,0.3944053188733078,helps,0.6248056809434492,0.9998056809434492,0.375,0.375,0.484375,0.546630859375,0.679283082485199,0.8824748611323194,0.9860604568358813,0.9998056809434492
8,strict,153,0.5,0.5,0.0,helps,0.49980568094344924,0.9998056809434492,0.5,0.5,0.5,0.546875,0.6792831420898438,0.882474861132323,0.9860604568358813,0.9998056809434492
