seed,state_id,mismatch,horizon,pool_size,scorer,profile_class,stop_n,gain_N128_minus_N1,value_N1,value_N128,seconds_per_rollout_estimate
911,0,mild,12,64,random_score,helpful,4,0.06304823054211728,0.6155311933649227,0.67857942390704,0.0026619927734827797
911,0,mild,12,64,oracle_real_utility,helpful,64,0.38370992206915155,0.6155311933649228,0.9992411154340743,0.0026619927734827797
911,1,mild,12,64,predicted_utility,unstable,16,0.18129513046409895,0.6076178661861457,0.7889129966502446,0.0026619927734827797
911,1,mild,12,64,uncertainty_penalized,unstable,16,0.18129519591299303,0.6076178661861455,0.7889130620991386,0.0026619927734827797
911,1,mild,12,64,random_score,helpful,2,0.21508045184650582,0.6076178661861454,0.8226983180326513,0.0026619927734827797
911,1,mild,12,64,oracle_real_utility,helpful,64,0.39207725642771896,0.6076178661861454,0.9996951226138644,0.0026619927734827797
911,2,mild,12,64,predicted_utility,helpful,32,0.3393742877954531,0.6278829357307569,0.96725722352621,0.0026619927734827797
911,2,mild,12,64,uncertainty_penalized,helpful,32,0.33937428779458345,0.6278829357307569,0.9672572235253404,0.0026619927734827797
911,2,mild,12,64,random_score,harmful,2,-0.10650714795797467,0.6278829357307569,0.5213757877727823,0.0026619927734827797
911,2,mild,12,64,oracle_real_utility,helpful,64,0.3720281918754351,0.6278829357307569,0.999911127606192,0.0026619927734827797
911,3,mild,12,64,predicted_utility,helpful,16,0.16861002059181351,0.6210372142640567,0.7896472348558702,0.0026619927734827797
911,3,mild,12,64,uncertainty_penalized,helpful,16,0.1685992031242426,0.6210372142640567,0.7896364173882993,0.0026619927734827797
911,3,mild,12,64,random_score,unstable,4,0.06156044619969914,0.6210372142640569,0.682597660463756,0.0026619927734827797
911,3,mild,12,64,oracle_real_utility,helpful,64,0.37622209661955885,0.6210372142640568,0.9972593108836156,0.0026619927734827797
911,4,mild,12,64,predicted_utility,unstable,16,0.17069482349314946,0.6346425742333205,0.80533739772647,0.0026619927734827797
911,4,mild,12,64,uncertainty_penalized,helpful,16,0.1706951032008629,0.6346425742333205,0.8053376774341834,0.0026619927734827797
911,4,mild,12,64,random_score,unstable,32,0.05636791499632032,0.6346425742333203,0.6910104892296406,0.0026619927734827797
911,4,mild,12,64,oracle_real_utility,helpful,64,0.3641838423946373,0.6346425742333205,0.9988264166279578,0.0026619927734827797
911,5,mild,12,64,predicted_utility,helpful,16,0.2067859268071237,0.5696444109370111,0.7764303377441348,0.0026619927734827797
911,5,mild,12,64,uncertainty_penalized,helpful,16,0.20678592281348485,0.5696444109370111,0.776430333750496,0.0026619927734827797
911,5,mild,12,64,random_score,helpful,32,0.11166108558481014,0.5696444109370109,0.681305496521821,0.0026619927734827797
911,5,mild,12,64,oracle_real_utility,helpful,64,0.42876678229268006,0.5696444109370108,0.9984111932296909,0.0026619927734827797
911,6,mild,12,64,predicted_utility,unstable,32,0.20959859273284132,0.6399141243291101,0.8495127170619514,0.0026619927734827797
911,6,mild,12,64,uncertainty_penalized,helpful,64,0.3289844666340471,0.6399141243291101,0.9688985909631572,0.0026619927734827797
911,6,mild,12,64,random_score,harmful,8,-0.12749294012406898,0.63991412432911,0.512421184205041,0.0026619927734827797
911,6,mild,12,64,oracle_real_utility,helpful,64,0.35819426893306705,0.6399141243291101,0.9981083932621772,0.0026619927734827797
911,7,mild,12,64,predicted_utility,helpful,16,0.1910763042631144,0.5753923138618221,0.7664686181249365,0.0026619927734827797
911,7,mild,12,64,uncertainty_penalized,helpful,16,0.1911083991297905,0.5753923138618221,0.7665007129916126,0.0026619927734827797
911,7,mild,12,64,random_score,helpful,64,0.17983463936630062,0.5753923138618219,0.7552269532281225,0.0026619927734827797
911,7,mild,12,64,oracle_real_utility,helpful,64,0.4189908221769394,0.575392313861822,0.9943831360387614,0.0026619927734827797
911,0,mild,12,128,predicted_utility,helpful,32,0.2256311534821024,0.6425784994895319,0.8682096529716343,0.0021808114257737543
911,0,mild,12,128,uncertainty_penalized,unstable,32,0.19899016312060813,0.642578499489532,0.8415686626101402,0.0021808114257737543
911,0,mild,12,128,random_score,helpful,8,0.07295726694080096,0.6425784994895318,0.7155357664303328,0.0021808114257737543
911,0,mild,12,128,oracle_real_utility,helpful,64,0.3559644204492154,0.642578499489532,0.9985429199387474,0.0021808114257737543
911,1,mild,12,128,predicted_utility,unstable,16,0.1814011951812069,0.6136031753609279,0.7950043705421348,0.0021808114257737543
911,1,mild,12,128,uncertainty_penalized,unstable,16,0.18136918451296546,0.6136031753609279,0.7949723598738934,0.0021808114257737543
911,1,mild,12,128,random_score,helpful,2,0.2247767547779158,0.6136031753609281,0.8383799301388439,0.0021808114257737543
911,1,mild,12,128,oracle_real_utility,helpful,64,0.3842533265912653,0.6136031753609281,0.9978565019521934,0.0021808114257737543
911,2,mild,12,128,predicted_utility,helpful,32,0.3286077506631596,0.6404083894470779,0.9690161401102375,0.0021808114257737543
911,2,mild,12,128,uncertainty_penalized,helpful,32,0.328474718867778,0.640408389447078,0.968883108314856,0.0021808114257737543
911,2,mild,12,128,random_score,harmful,2,-0.041495222337809556,0.6404083894470778,0.5989131671092682,0.0021808114257737543
911,2,mild,12,128,oracle_real_utility,helpful,64,0.3591116004595092,0.6404083894470779,0.9995199899065871,0.0021808114257737543
911,3,mild,12,128,predicted_utility,helpful,16,0.182327514568408,0.6075558542515922,0.7898833688200002,0.0021808114257737543
911,3,mild,12,128,uncertainty_penalized,helpful,16,0.18231049817237566,0.6075558542515921,0.7898663524239677,0.0021808114257737543
911,3,mild,12,128,random_score,saturating,2,-0.01628333424000361,0.6075558542515918,0.5912725200115881,0.0021808114257737543
911,3,mild,12,128,oracle_real_utility,helpful,64,0.3905941213269638,0.6075558542515916,0.9981499755785554,0.0021808114257737543
911,4,mild,12,128,predicted_utility,helpful,16,0.16315446068687312,0.6461336772868637,0.8092881379737368,0.0021808114257737543
911,4,mild,12,128,uncertainty_penalized,helpful,16,0.16284030513863368,0.6461336772868637,0.8089739824254973,0.0021808114257737543
911,4,mild,12,128,random_score,helpful,2,0.05290140182679692,0.6461336772868636,0.6990350791136605,0.0021808114257737543
911,4,mild,12,128,oracle_real_utility,helpful,64,0.3529013388809463,0.6461336772868638,0.9990350161678101,0.0021808114257737543
911,5,mild,12,128,predicted_utility,helpful,16,0.19564663878322375,0.5834156248698184,0.7790622636530421,0.0021808114257737543
911,5,mild,12,128,uncertainty_penalized,helpful,16,0.1951824965837783,0.5834156248698184,0.7785981214535966,0.0021808114257737543
911,5,mild,12,128,random_score,saturating,2,0.004441344400900604,0.5834156248698185,0.5878569692707191,0.0021808114257737543
911,5,mild,12,128,oracle_real_utility,helpful,64,0.41171399762510696,0.5834156248698185,0.9951296224949254,0.0021808114257737543
911,6,mild,12,128,predicted_utility,helpful,16,0.21080265867712644,0.6434262497050282,0.8542289083821546,0.0021808114257737543
911,6,mild,12,128,uncertainty_penalized,helpful,16,0.20897804060737557,0.6434262497050283,0.8524042903124038,0.0021808114257737543
911,6,mild,12,128,random_score,helpful,4,0.12287907444890467,0.6434262497050282,0.7663053241539328,0.0021808114257737543
911,6,mild,12,128,oracle_real_utility,helpful,64,0.35361689371002236,0.6434262497050283,0.9970431434150506,0.0021808114257737543
911,7,mild,12,128,predicted_utility,helpful,16,0.20698233286406897,0.5896456033478259,0.7966279362118949,0.0021808114257737543
911,7,mild,12,128,uncertainty_penalized,helpful,16,0.2070761677797167,0.5896456033478258,0.7967217711275425,0.0021808114257737543
911,7,mild,12,128,random_score,helpful,64,0.10812501224110893,0.5896456033478262,0.6977706155889352,0.0021808114257737543
911,7,mild,12,128,oracle_real_utility,helpful,64,0.3941715779854764,0.5896456033478259,0.9838171813333023,0.0021808114257737543
911,0,severe,4,32,predicted_utility,helpful,16,0.15447213843539087,0.6173893903635422,0.7718615287989331,0.0007137316405305683
911,0,severe,4,32,uncertainty_penalized,helpful,16,0.14151213928718875,0.6173893903635421,0.7589015296507309,0.0007137316405305683
911,0,severe,4,32,random_score,helpful,64,0.12760090323630946,0.6173893903635421,0.7449902935998516,0.0007137316405305683
911,0,severe,4,32,oracle_real_utility,helpful,32,0.3825304694394307,0.6173893903635422,0.9999198598029729,0.0007137316405305683
911,1,severe,4,32,predicted_utility,helpful,16,0.1952033127861874,0.6845883456270501,0.8797916584132375,0.0007137316405305683
911,1,severe,4,32,uncertainty_penalized,helpful,16,0.19383225538507043,0.68458834562705,0.8784206010121204,0.0007137316405305683
911,1,severe,4,32,random_score,harmful,2,-0.08653455737218552,0.68458834562705,0.5980537882548644,0.0007137316405305683
911,1,severe,4,32,oracle_real_utility,helpful,32,0.315228338112171,0.6845883456270502,0.9998166837392212,0.0007137316405305683
911,2,severe,4,32,predicted_utility,saturating,16,0.027706636359609016,0.2118980370743395,0.2396046734339485,0.0007137316405305683
911,2,severe,4,32,uncertainty_penalized,saturating,16,-0.009461723560867302,0.2118980370743395,0.2024363135134722,0.0007137316405305683
911,2,severe,4,32,random_score,helpful,8,0.0971437503062437,0.21189803707433943,0.30904178738058313,0.0007137316405305683
911,2,severe,4,32,oracle_real_utility,helpful,128,0.7766613714232957,0.21189803707433946,0.9885594084976352,0.0007137316405305683
911,3,severe,4,32,predicted_utility,helpful,8,0.18181938993133928,0.7068365529274001,0.8886559428587394,0.0007137316405305683
911,3,severe,4,32,uncertainty_penalized,helpful,8,0.18178578217627284,0.7068365529274002,0.8886223351036731,0.0007137316405305683
911,3,severe,4,32,random_score,harmful,2,-0.38506938062485724,0.7068365529274001,0.32176717230254287,0.0007137316405305683
911,3,severe,4,32,oracle_real_utility,helpful,32,0.2931258112230638,0.7068365529274002,0.999962364150464,0.0007137316405305683
911,4,severe,4,32,predicted_utility,helpful,32,0.4393071454936466,0.5600383008710486,0.9993454463646951,0.0007137316405305683
911,4,severe,4,32,uncertainty_penalized,helpful,32,0.43934859519014813,0.5600383008710486,0.9993868960611967,0.0007137316405305683
911,4,severe,4,32,random_score,harmful,2,-0.47789567359295,0.5600383008710486,0.08214262727809857,0.0007137316405305683
911,4,severe,4,32,oracle_real_utility,helpful,32,0.43952613484392833,0.5600383008710486,0.9995644357149769,0.0007137316405305683
911,5,severe,4,32,predicted_utility,helpful,32,0.2174436605208413,0.730175718551719,0.9476193790725603,0.0007137316405305683
911,5,severe,4,32,uncertainty_penalized,helpful,32,0.21744366052083997,0.730175718551719,0.947619379072559,0.0007137316405305683
911,5,severe,4,32,random_score,unstable,2,0.11050810195048866,0.7301757185517189,0.8406838205022076,0.0007137316405305683
911,5,severe,4,32,oracle_real_utility,helpful,32,0.2697158752021369,0.730175718551719,0.999891593753856,0.0007137316405305683
911,6,severe,4,32,predicted_utility,helpful,8,0.09996978932772327,0.7227153012230416,0.8226850905507649,0.0007137316405305683
911,6,severe,4,32,uncertainty_penalized,helpful,16,0.09993149610246943,0.7227153012230416,0.822646797325511,0.0007137316405305683
911,6,severe,4,32,random_score,helpful,64,0.2035894646054961,0.7227153012230416,0.9263047658285377,0.0007137316405305683
911,6,severe,4,32,oracle_real_utility,helpful,32,0.2770427353032511,0.7227153012230418,0.9997580365262929,0.0007137316405305683
911,7,severe,4,32,predicted_utility,helpful,16,0.14899312077015547,0.7284490010693019,0.8774421218394574,0.0007137316405305683
911,7,severe,4,32,uncertainty_penalized,helpful,16,0.13271845262574666,0.7284490010693019,0.8611674536950485,0.0007137316405305683
911,7,severe,4,32,random_score,harmful,8,-0.2984384056517882,0.7284490010693019,0.4300105954175137,0.0007137316405305683
911,7,severe,4,32,oracle_real_utility,helpful,32,0.2713565429522149,0.7284490010693019,0.9998055440215168,0.0007137316405305683
911,0,severe,4,64,predicted_utility,helpful,16,0.11025050588075558,0.6972329361926813,0.8074834420734369,0.0009776033203365841
911,0,severe,4,64,uncertainty_penalized,helpful,16,0.11714449832404727,0.6972329361926813,0.8143774345167286,0.0009776033203365841
911,0,severe,4,64,random_score,saturating,2,-0.00039894221452674294,0.697232936192681,0.6968339939781543,0.0009776033203365841
911,0,severe,4,64,oracle_real_utility,helpful,32,0.30205511719809597,0.6972329361926813,0.9992880533907773,0.0009776033203365841
911,1,severe,4,64,predicted_utility,helpful,16,0.2046331696382111,0.6731136218475928,0.8777467914858039,0.0009776033203365841
911,1,severe,4,64,uncertainty_penalized,helpful,16,0.20447895008814854,0.6731136218475928,0.8775925719357414,0.0009776033203365841
911,1,severe,4,64,random_score,harmful,2,-0.08560127056739808,0.673113621847593,0.587512351280195,0.0009776033203365841
911,1,severe,4,64,oracle_real_utility,helpful,32,0.32656835575361753,0.6731136218475928,0.9996819776012104,0.0009776033203365841
911,2,severe,4,64,predicted_utility,saturating,2,-0.0024936912404859846,0.3072626688993172,0.3047689776588312,0.0009776033203365841
911,2,severe,4,64,uncertainty_penalized,harmful,2,-0.02886333454185197,0.30726266889931714,0.27839933435746517,0.0009776033203365841
911,2,severe,4,64,random_score,saturating,2,0.0463079334570346,0.30726266889931725,0.35357060235635185,0.0009776033203365841
911,2,severe,4,64,oracle_real_utility,helpful,128,0.6821372158928307,0.30726266889931714,0.9893998847921479,0.0009776033203365841
911,3,severe,4,64,predicted_utility,helpful,16,0.1756323173535983,0.728432667319867,0.9040649846734653,0.0009776033203365841
911,3,severe,4,64,uncertainty_penalized,helpful,16,0.16258110392426095,0.7284326673198669,0.8910137712441278,0.0009776033203365841
911,3,severe,4,64,random_score,helpful,2,0.17783193103983908,0.7284326673198669,0.906264598359706,0.0009776033203365841
911,3,severe,4,64,oracle_real_utility,helpful,32,0.27126382894541856,0.728432667319867,0.9996964962652856,0.0009776033203365841
911,4,severe,4,64,predicted_utility,helpful,32,0.35585823018046525,0.610259513531985,0.9661177437124503,0.0009776033203365841
911,4,severe,4,64,uncertainty_penalized,helpful,32,0.3446510627480377,0.6102595135319852,0.9549105762800228,0.0009776033203365841
911,4,severe,4,64,random_score,harmful,2,-0.133431827494024,0.6102595135319848,0.47682768603796083,0.0009776033203365841
911,4,severe,4,64,oracle_real_utility,helpful,32,0.3879105054049131,0.6102595135319852,0.9981700189368983,0.0009776033203365841
911,5,severe,4,64,predicted_utility,helpful,16,0.19493916655644272,0.752621414108072,0.9475605806645148,0.0009776033203365841
911,5,severe,4,64,uncertainty_penalized,helpful,16,0.19493611192839622,0.7526214141080722,0.9475575260364684,0.0009776033203365841
911,5,severe,4,64,random_score,helpful,2,0.06468372230206654,0.752621414108072,0.8173051364101386,0.0009776033203365841
911,5,severe,4,64,oracle_real_utility,helpful,16,0.2468400476874938,0.752621414108072,0.9994614617955658,0.0009776033203365841
911,6,severe,4,64,predicted_utility,helpful,8,0.07347936487778028,0.7913998025495026,0.8648791674272829,0.0009776033203365841
911,6,severe,4,64,uncertainty_penalized,helpful,16,0.07528914390148178,0.7913998025495027,0.8666889464509845,0.0009776033203365841
911,6,severe,4,64,random_score,helpful,64,0.14166640191601187,0.7913998025495026,0.9330662044655145,0.0009776033203365841
911,6,severe,4,64,oracle_real_utility,helpful,16,0.20714695570556974,0.7913998025495028,0.9985467582550726,0.0009776033203365841
911,7,severe,4,64,predicted_utility,helpful,16,0.15308553786738077,0.7108013268641162,0.863886864731497,0.0009776033203365841
911,7,severe,4,64,uncertainty_penalized,helpful,16,0.14012908993753181,0.7108013268641163,0.8509304168016482,0.0009776033203365841
911,7,severe,4,64,random_score,harmful,4,-0.2743624438946139,0.7108013268641162,0.43643888296950234,0.0009776033203365841
911,7,severe,4,64,oracle_real_utility,helpful,32,0.28697481602318364,0.710801326864116,0.9977761428872997,0.0009776033203365841
911,0,severe,4,128,predicted_utility,helpful,16,0.06133934718531642,0.7382985093180608,0.7996378565033773,0.0008314309570494061
911,0,severe,4,128,uncertainty_penalized,helpful,16,0.058334148982325584,0.738298509318061,0.7966326583003865,0.0008314309570494061
911,0,severe,4,128,random_score,harmful,2,-0.031176909502626415,0.7382985093180614,0.707121599815435,0.0008314309570494061
911,0,severe,4,128,oracle_real_utility,helpful,32,0.25426129229905825,0.7382985093180608,0.9925598016171191,0.0008314309570494061
911,1,severe,4,128,predicted_utility,helpful,16,0.18389373916285878,0.6864631982933005,0.8703569374561593,0.0008314309570494061
